Team_Name,Email,TT_ID,CORE_ID,SN_ID,MOD_ID,Name_Surname,Joining_date,Floorstart_date,FTE,Title,First_Name,Last_Name,External_Email_Address,Reason_For_Leave,No_longer_working,Leaving_Date,Long_Leave_End_Date,Team_Code,Slack_Access,Agents_TL,Primary_Specialisation,Secondary_Specialisation,Third_Specialisation,HVV,Esc_Agent,Esc_Type,Market/Block,Tenured,Ticketron_link,Vinted_Link,Language_Certificate,First_Language,Second_Language,Email--dublicate,Offboarding_check,Additional_Comments,Language,Site,Partner,Tenured_Value,New_Hire
EN EG TP,name2359.surname2359@vinted.com,122,8966300,SN56090,8843,Name2359 Surname2359,2024-02-23,2024-03-11,MGMT,TL,Name2359,Surname2359,name2359.surname2359@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,2024-05-06,https://desk.vinted.net/agents/122,https://www.vinted.fr/member/8966300,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2360.surname2360@vinted.com,878,386854,SN82691,7412,Name2360 Surname2360,2024-02-23,2024-03-11,1.00,CSR,Name2360,Surname2360,name2360.surname2360@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2328.surname2328@vinted.com,A_Specialisation,B_Specialisation,,,,,EN I,2024-05-06,https://desk.vinted.net/agents/878,https://www.vinted.fr/member/386854,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2361.surname2361@vinted.com,282,4106984,SN52189,6909,Name2361 Surname2361,2024-02-23,2024-03-11,1.00,CSR,Name2361,Surname2361,name2361.surname2361@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,B_Specialisation,A_Specialisation,,TRUE,,,EN I,2024-05-06,https://desk.vinted.net/agents/282,https://www.vinted.fr/member/4106984,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2362.surname2362@vinted.com,821,284128,SN65358,5442,Name2362 Surname2362,2024-02-23,2024-03-11,1.00,CSR,Name2362,Surname2362,name2362.surname2362@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2447.surname2447@vinted.com,A_Specialisation,B_Specialisation,,,,,EN I,2024-05-06,https://desk.vinted.net/agents/821,https://www.vinted.fr/member/284128,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2363.surname2363@vinted.com,343,3902712,SN95309,9594,Name2363 Surname2363,2024-02-23,2024-03-11,1.00,CSR,Name2363,Surname2363,name2363.surname2363@eg.teleperformance.com,Voluntery,TRUE,2025-06-28,,05.05.01.16,FALSE,name2412.surname2412@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-06,https://desk.vinted.net/agents/343,https://www.vinted.fr/member/3902712,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2364.surname2364@vinted.com,374,5361922,SN68838,579,Name2364 Surname2364,2024-02-23,2024-03-11,1.00,CSR,Name2364,Surname2364,name2364.surname2364@eg.teleperformance.com,Voluntery,TRUE,2025-07-14,,05.05.01.16,FALSE,name2391.surname2391@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-06,https://desk.vinted.net/agents/374,https://www.vinted.fr/member/5361922,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2365.surname2365@vinted.com,170,253328,SN11887,8225,Name2365 Surname2365,2024-02-23,,MGMT,TR,Name2365,Surname2365,name2365.surname2365@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/170,https://www.vinted.fr/member/253328,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2366.surname2366@vinted.com,562,5692910,SN77631,1250,Name2366 Surname2366,2024-02-23,2024-03-11,1.00,CSR,Name2366,Surname2366,name2366.surname2366@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2459.surname2459@vinted.com,C_Specialisation,B_Specialisation,,,,,EN I,2024-05-06,https://desk.vinted.net/agents/562,https://www.vinted.fr/member/5692910,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2367.surname2367@vinted.com,222,6395110,SN05400,9814,Name2367 Surname2367,2024-02-23,2024-03-11,1.00,CSR,Name2367,Surname2367,name2367.surname2367@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2388.surname2388@vinted.com,C_Specialisation,B_Specialisation,,,,,EN I,2024-05-06,https://desk.vinted.net/agents/222,https://www.vinted.fr/member/6395110,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2368.surname2368@vinted.com,428,6661907,SN96114,2879,Name2368 Surname2368,2024-02-23,2024-03-11,1.00,CSR,Name2368,Surname2368,name2368.surname2368@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2432.surname2432@vinted.com,C_Specialisation,B_Specialisation,,,,,EN I,2024-05-06,https://desk.vinted.net/agents/428,https://www.vinted.fr/member/6661907,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2369.surname2369@vinted.com,553,10094356,SN99491,3094,Name2369 Surname2369,2024-02-23,2024-03-11,1.00,CSR,Name2369,Surname2369,name2369.surname2369@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2391.surname2391@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-06,https://desk.vinted.net/agents/553,https://www.vinted.fr/member/10094356,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2370.surname2370@vinted.com,512,3052337,SN51677,3722,Name2370 Surname2370,2024-02-23,,MGMT,TR,Name2370,Surname2370,name2370.surname2370@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/512,https://www.vinted.fr/member/3052337,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2371.surname2371@vinted.com,847,10816507,SN22711,1153,Name2371 Surname2371,2024-02-23,2024-03-11,1.00,CSR,Name2371,Surname2371,name2371.surname2371@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2459.surname2459@vinted.com,C_Specialisation,B_Specialisation,,,,,EN I,2024-05-06,https://desk.vinted.net/agents/847,https://www.vinted.fr/member/10816507,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2372.surname2372@vinted.com,545,6688224,SN35910,6829,Name2372 Surname2372,2024-03-15,2024-04-01,1.00,CSR,Name2372,Surname2372,name2372.surname2372@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2391.surname2391@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-27,https://desk.vinted.net/agents/545,https://www.vinted.fr/member/6688224,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2373.surname2373@vinted.com,676,9255721,SN24951,5394,Name2373 Surname2373,2024-03-15,2024-04-01,1.00,CSR,Name2373,Surname2373,name2373.surname2373@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2412.surname2412@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-27,https://desk.vinted.net/agents/676,https://www.vinted.fr/member/9255721,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2374.surname2374@vinted.com,102,2123531,SN32009,5117,Name2374 Surname2374,2024-03-15,2024-04-01,0.50,SCSR,Name2374,Surname2374,name2374.surname2374@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,name2387.surname2387@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-27,https://desk.vinted.net/agents/102,https://www.vinted.fr/member/2123531,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2375.surname2375@vinted.com,619,4975558,SN54315,3654,Name2375 Surname2375,2024-03-15,2024-04-01,1.00,CSR,Name2375,Surname2375,name2375.surname2375@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2412.surname2412@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-27,https://desk.vinted.net/agents/619,https://www.vinted.fr/member/4975558,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2376.surname2376@vinted.com,142,1656487,SN77422,3821,Name2376 Surname2376,2024-03-15,2024-04-01,1.00,CSR,Name2376,Surname2376,name2376.surname2376@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,A_Specialisation,C_Specialisation,,,,,EN I,2024-05-27,https://desk.vinted.net/agents/142,https://www.vinted.fr/member/1656487,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2377.surname2377@vinted.com,704,61968,SN74534,809,Name2377 Surname2377,2024-03-15,2024-04-01,1.00,CSR,Name2377,Surname2377,name2377.surname2377@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2406.surname2406@vinted.com,A_Specialisation,C_Specialisation,,,,,EN I,2024-05-27,https://desk.vinted.net/agents/704,https://www.vinted.fr/member/61968,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2378.surname2378@vinted.com,968,1140934,SN44937,7150,Name2378 Surname2378,2024-03-15,2024-04-01,MGMT,QL,Name2378,Surname2378,name2378.surname2378@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,name2447.surname2447@vinted.com,A_Specialisation,C_Specialisation,,,,,,2024-05-27,https://desk.vinted.net/agents/968,https://www.vinted.fr/member/1140934,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2379.surname2379@vinted.com,915,3705475,SN57415,9460,Name2379 Surname2379,2024-03-15,2024-04-01,1.00,CSR,Name2379,Surname2379,name2379.surname2379@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2412.surname2412@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-05-27,https://desk.vinted.net/agents/915,https://www.vinted.fr/member/3705475,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2380.surname2380@vinted.com,20,10063322,SN85219,7800,Name2380 Surname2380,2024-03-15,2024-04-01,1.00,CSR,Name2380,Surname2380,name2380.surname2380@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,A_Specialisation,C_Specialisation,,,,,EN I,2024-05-27,https://desk.vinted.net/agents/20,https://www.vinted.fr/member/10063322,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2381.surname2381@vinted.com,542,4419663,SN78263,6183,Name2381 Surname2381,2024-03-15,2024-04-01,1.00,CSR,Name2381,Surname2381,name2381.surname2381@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,A_Specialisation,C_Specialisation,,TRUE,,,EN I,2024-05-27,https://desk.vinted.net/agents/542,https://www.vinted.fr/member/4419663,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2382.surname2382@vinted.com,883,2659421,SN88484,1072,Name2382 Surname2382,2024-04-05,2024-04-22,1.00,CSR,Name2382,Surname2382,name2382.surname2382@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2447.surname2447@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-06-17,https://desk.vinted.net/agents/883,https://www.vinted.fr/member/2659421,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2383.surname2383@vinted.com,177,1064902,SN84977,1704,Name2383 Surname2383,2024-04-05,2024-04-22,1.00,CSR,Name2383,Surname2383,name2383.surname2383@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2359.surname2359@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-06-17,https://desk.vinted.net/agents/177,https://www.vinted.fr/member/1064902,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2384.surname2384@vinted.com,976,9589518,SN75011,9367,Name2384 Surname2384,2024-04-05,2024-04-22,1.00,CSR,Name2384,Surname2384,name2384.surname2384@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,B_Specialisation,A_Specialisation,,TRUE,,,EN I,2024-06-17,https://desk.vinted.net/agents/976,https://www.vinted.fr/member/9589518,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2385.surname2385@vinted.com,118,10360418,SN18059,2060,Name2385 Surname2385,2024-04-05,2024-04-22,1.00,CSR,Name2385,Surname2385,name2385.surname2385@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2387.surname2387@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-06-17,https://desk.vinted.net/agents/118,https://www.vinted.fr/member/10360418,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2386.surname2386@vinted.com,252,8036695,SN04771,8695,Name2386 Surname2386,2024-04-05,2024-04-22,1.00,CSR,Name2386,Surname2386,name2386.surname2386@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2359.surname2359@vinted.com,A_Specialisation,C_Specialisation,,,,,EN I,2024-06-17,https://desk.vinted.net/agents/252,https://www.vinted.fr/member/8036695,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2387.surname2387@vinted.com,208,5795725,SN37633,6600,Name2387 Surname2387,2024-04-05,2024-04-22,MGMT,TL,Name2387,Surname2387,name2387.surname2387@teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,2024-06-17,https://desk.vinted.net/agents/208,https://www.vinted.fr/member/5795725,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2388.surname2388@vinted.com,216,5887053,SN87365,1640,Name2388 Surname2388,2024-04-05,2024-04-22,MGMT,TL,Name2388,Surname2388,name2388.surname2388@eg.teleperformance.com,Involunery,TRUE,2025-07-11,,05.05.01.16,TRUE,,,,,,,,,2024-06-17,https://desk.vinted.net/agents/216,https://www.vinted.fr/member/5887053,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2389.surname2389@vinted.com,247,10525354,SN57278,2032,Name2389 Surname2389,2024-04-05,2024-04-22,1.00,CSR,Name2389,Surname2389,name2389.surname2389@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2430.surname2430@vinted.com,A_Specialisation,C_Specialisation,,,,,EN I,2024-06-17,https://desk.vinted.net/agents/247,https://www.vinted.fr/member/10525354,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2390.surname2390@vinted.com,369,3738144,SN56647,4549,Name2390 Surname2390,2024-04-05,2024-04-22,0.50,SCSR,Name2390,Surname2390,name2390.surname2390@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,A_Specialisation,C_Specialisation,,,,,EN I,2024-06-17,https://desk.vinted.net/agents/369,https://www.vinted.fr/member/3738144,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2391.surname2391@vinted.com,799,10009801,SN91512,6217,Name2391 Surname2391,2024-04-05,,MGMT,TL,Name2391,Surname2391,name2391.surname2391@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/799,https://www.vinted.fr/member/10009801,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2392.surname2392@vinted.com,213,7373688,SN94853,3208,Name2392 Surname2392,2024-04-05,2024-04-22,1.00,CSR,Name2392,Surname2392,name2392.surname2392@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2412.surname2412@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-06-17,https://desk.vinted.net/agents/213,https://www.vinted.fr/member/7373688,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2393.surname2393@vinted.com,617,3366813,SN85096,1774,Name2393 Surname2393,2024-04-05,,MGMT,MGMT,Name2393,Surname2393,name2393.surname2393@eg.teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/617,https://www.vinted.fr/member/3366813,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2394.surname2394@vinted.com,647,8583437,SN15702,125,Name2394 Surname2394,2024-04-05,2024-04-22,1.00,CSR,Name2394,Surname2394,name2394.surname2394@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2412.surname2412@vinted.com,D_Specialisation,C_Specialisation,F_Specialisation,,,,EN I,2024-06-17,https://desk.vinted.net/agents/647,https://www.vinted.fr/member/8583437,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2395.surname2395@vinted.com,456,3761504,SN28180,4816,Name2395 Surname2395,2024-04-21,,MGMT,QL,Name2395,Surname2395,name2395.surname2395@teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/456,https://www.vinted.fr/member/3761504,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2396.surname2396@vinted.com,975,5220713,SN22416,1692,Name2396 Surname2396,2024-04-24,,MGMT,RA,Name2396,Surname2396,name2396.surname2396@teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/975,https://www.vinted.fr/member/5220713,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2397.surname2397@vinted.com,774,8807447,SN34966,5695,Name2397 Surname2397,2024-07-08,2024-07-22,1.00,CSR,Name2397,Surname2397,name2397.surname2397@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,B_Specialisation,A_Specialisation,,TRUE,,,EN I,2024-09-16,https://desk.vinted.net/agents/774,https://www.vinted.fr/member/8807447,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2398.surname2398@vinted.com,939,6165822,SN08727,6029,Name2398 Surname2398,2024-07-08,2024-07-22,1.00,CSR,Name2398,Surname2398,name2398.surname2398@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2432.surname2432@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/939,https://www.vinted.fr/member/6165822,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2399.surname2399@vinted.com,674,1085377,SN44179,2440,Name2399 Surname2399,2024-07-08,2024-07-22,1.00,CSR,Name2399,Surname2399,name2399.surname2399@eg.teleperformance.com,Voluntery,TRUE,2025-06-26,,05.05.01.16,FALSE,name2447.surname2447@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/674,https://www.vinted.fr/member/1085377,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2400.surname2400@vinted.com,6,9951536,SN77364,348,Name2400 Surname2400,2024-07-08,2024-07-22,1.00,CSR,Name2400,Surname2400,name2400.surname2400@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2448.surname2448@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/6,https://www.vinted.fr/member/9951536,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2401.surname2401@vinted.com,364,10046846,SN24839,706,Name2401 Surname2401,2024-07-08,2024-07-22,1.00,CSR,Name2401,Surname2401,name2401.surname2401@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2350.surname2350@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/364,https://www.vinted.fr/member/10046846,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2402.surname2402@vinted.com,65,9747265,SN67197,5772,Name2402 Surname2402,2024-07-08,2024-07-22,1.00,CSR,Name2402,Surname2402,name2402.surname2402@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,B_Specialisation,A_Specialisation,,TRUE,,,EN I,2024-09-16,https://desk.vinted.net/agents/65,https://www.vinted.fr/member/9747265,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2403.surname2403@vinted.com,190,7897937,SN47279,8082,Name2403 Surname2403,2024-07-08,2024-07-22,1.00,CSR,Name2403,Surname2403,name2403.surname2403@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/190,https://www.vinted.fr/member/7897937,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2404.surname2404@vinted.com,130,4041887,SN73625,4203,Name2404 Surname2404,2024-07-08,2024-07-22,1.00,CSR,Name2404,Surname2404,name2404.surname2404@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2448.surname2448@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/130,https://www.vinted.fr/member/4041887,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2405.surname2405@vinted.com,12,422370,SN74709,2108,Name2405 Surname2405,2024-07-08,2024-07-22,1.00,CSR,Name2405,Surname2405,name2405.surname2405@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-16,https://desk.vinted.net/agents/12,https://www.vinted.fr/member/422370,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2406.surname2406@vinted.com,414,2147787,SN64916,5075,Name2406 Surname2406,2024-07-05,,MGMT,TL,Name2406,Surname2406,name2406.surname2406@teleperformance.com,,FALSE,,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/414,https://www.vinted.fr/member/2147787,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2407.surname2407@vinted.com,469,1399330,SN21325,1608,Name2407 Surname2407,2024-07-15,2024-07-29,1.00,CSR,Name2407,Surname2407,name2407.surname2407@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2448.surname2448@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-23,https://desk.vinted.net/agents/469,https://www.vinted.fr/member/1399330,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2408.surname2408@vinted.com,346,4386338,SN61230,8353,Name2408 Surname2408,2024-07-15,2024-07-29,1.00,CSR,Name2408,Surname2408,name2408.surname2408@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2448.surname2448@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-23,https://desk.vinted.net/agents/346,https://www.vinted.fr/member/4386338,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2409.surname2409@vinted.com,306,2978469,SN04565,9673,Name2409 Surname2409,2024-07-15,2024-07-29,1.00,CSR,Name2409,Surname2409,name2409.surname2409@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-23,https://desk.vinted.net/agents/306,https://www.vinted.fr/member/2978469,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2410.surname2410@vinted.com,296,6569184,SN14786,3702,Name2410 Surname2410,2024-07-15,2024-07-29,1.00,CSR,Name2410,Surname2410,name2410.surname2410@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-23,https://desk.vinted.net/agents/296,https://www.vinted.fr/member/6569184,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2411.surname2411@vinted.com,995,3923578,SN97684,9333,Name2411 Surname2411,2024-07-15,2024-07-29,1.00,CSR,Name2411,Surname2411,name2411.surname2411@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2447.surname2447@vinted.com,B_Specialisation,A_Specialisation,,,,,EN I,2024-09-23,https://desk.vinted.net/agents/995,https://www.vinted.fr/member/3923578,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2412.surname2412@vinted.com,496,5008398,SN23999,655,Name2412 Surname2412,2024-07-12,,MGMT,TL,Name2412,Surname2412,name2412.surname2412@teleperformance.com,Voluntery,TRUE,2025-07-13,,05.05.01.16,TRUE,,,,,,,,,,https://desk.vinted.net/agents/496,https://www.vinted.fr/member/5008398,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2413.surname2413@vinted.com,805,4651583,SN19623,3653,Name2413 Surname2413,2024-07-22,2024-08-05,1.00,CSR,Name2413,Surname2413,name2413.surname2413@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,A_Specialisation,B_Specialisation,,,,,EN I,2024-09-30,https://desk.vinted.net/agents/805,https://www.vinted.fr/member/4651583,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2414.surname2414@vinted.com,694,7808583,SN06952,9601,Name2414 Surname2414,2024-07-22,2024-08-05,1.00,CSR,Name2414,Surname2414,name2414.surname2414@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2459.surname2459@vinted.com,A_Specialisation,B_Specialisation,,,,,EN I,2024-09-30,https://desk.vinted.net/agents/694,https://www.vinted.fr/member/7808583,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2415.surname2415@vinted.com,863,8524257,SN47268,3754,Name2415 Surname2415,2024-07-22,2024-08-05,1.00,CSR,Name2415,Surname2415,name2415.surname2415@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2357.surname2357@vinted.com,A_Specialisation,B_Specialisation,,TRUE,,,EN I,2024-09-30,https://desk.vinted.net/agents/863,https://www.vinted.fr/member/8524257,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2416.surname2416@vinted.com,989,5906520,SN27099,3317,Name2416 Surname2416,2024-07-22,2024-08-05,1.00,CSR,Name2416,Surname2416,name2416.surname2416@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2351.surname2351@vinted.com,A_Specialisation,B_Specialisation,,,,,EN I,2024-09-30,https://desk.vinted.net/agents/989,https://www.vinted.fr/member/5906520,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2417.surname2417@vinted.com,176,7968890,SN79320,4662,Name2417 Surname2417,2024-07-22,2024-08-05,1.00,CSR,Name2417,Surname2417,name2417.surname2417@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2448.surname2448@vinted.com,A_Specialisation,B_Specialisation,,,,,EN I,2024-09-30,https://desk.vinted.net/agents/176,https://www.vinted.fr/member/7968890,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
EN EG TP,name2418.surname2418@vinted.com,37,1055167,SN10052,5409,Name2418 Surname2418,2024-07-29,2024-08-12,1.00,CSR,Name2418,Surname2418,name2418.surname2418@eg.teleperformance.com,,FALSE,,,05.05.01.16,FALSE,name2387.surname2387@vinted.com,B_Specialisation,C_Specialisation,,,,,EN I,2024-10-07,https://desk.vinted.net/agents/37,https://www.vinted.fr/member/1055167,,,,FALSE,FALSE,,EN,EG,TP,TRUE,FALSE
